YEAR,MO,DY,T2M_MIN,T2M_MAX,RH2M,WS2M,ALLSKY_SFC_SW_DWN,ET0
2022,10,20,19.07,27.74,86.27,1.62,18.936,4.313
2022,10,21,19.69,26.51,87.28,1.88,18.936,4.231
2022,10,22,18.51,26.74,87.45,2.04,19.152,4.218
2022,10,23,16.64,26.51,83.79,1.85,23.040000000000003,5.031
2022,10,24,14.4,25.3,76.05,2.19,23.652,5.233
2022,10,25,13.52,26.09,70.96,1.56,23.256,5.316
2022,10,26,14.23,26.41,71.17,1.13,23.544,5.377
2022,10,27,13.19,26.26,78.36,1.62,23.003999999999998,5.037
2022,10,28,16.36,25.98,86.9,2.16,15.084000000000001,3.346
2022,10,29,17.41,26.5,87.82,2.44,14.076,3.169
2022,10,30,17.72,26.72,86.69,2.22,14.904,3.395
2022,10,31,17.94,23.85,88.26,1.89,21.024,4.401
2022,11,1,18.22,23.22,93.18,2.27,9.684,2.051
2022,11,2,17.07,24.88,89.63,2.33,9.216000000000001,2.128
2022,11,3,15.28,25.5,85.56,2.4,10.332,2.485
2022,11,4,16.74,26.03,86.1,2.49,15.624,3.489
2022,11,5,16.08,26.09,84.18,2.24,19.98,4.36
2022,11,6,16.82,25.84,88.35,2.2,14.976,3.275
2022,11,7,15.86,25.82,82.15,2.03,21.240000000000002,4.66
2022,11,8,16.86,26.02,87.6,2.15,20.88,4.426
2022,11,9,17.06,26.66,84.77,1.92,19.728,4.377
2022,11,10,16.94,26.83,84.91,2.39,17.712,3.975
2022,11,11,18.2,23.92,88.59,3.57,8.64,2.112
2022,11,12,18.54,24.4,91.92,2.95,6.732,1.604
2022,11,13,17.03,25.46,89.24,2.53,12.132000000000001,2.696
2022,11,14,17.69,25.73,88.72,1.63,14.976,3.311
2022,11,15,18.25,26.65,87.62,1.5,14.796000000000001,3.364
2022,11,16,16.6,26.23,86.23,1.64,17.208000000000002,3.812
2022,11,17,13.91,25.4,78.06,1.85,20.52,4.563
2022,11,18,11.47,25.29,75.28,1.78,17.892,4.062
2022,11,19,13.52,24.23,79.84,2.0,19.08,4.154
2022,11,20,12.14,23.69,77.83,1.53,16.164,3.589
2022,11,21,12.89,20.69,87.67,1.69,16.776,3.306
2022,11,22,16.02,25.8,89.71,1.58,7.236,1.726
2022,11,23,18.0,26.59,89.41,1.63,7.344,1.807
2022,11,24,18.45,26.52,87.46,2.25,9.504000000000001,2.348
2022,11,25,17.56,26.33,86.21,2.04,19.116,4.202
2022,11,26,17.6,27.2,84.52,1.63,17.136,3.93
2022,11,27,17.38,27.53,83.69,1.06,15.336,3.579
2022,11,28,17.81,27.47,85.45,1.14,13.428,3.152
2022,11,29,16.89,26.58,83.85,1.9,15.336,3.553
2022,11,30,13.33,25.41,78.73,1.75,18.864,4.206
2022,12,1,14.92,26.7,87.83,1.95,12.492,2.81
2022,12,2,18.41,27.37,86.09,2.02,14.292000000000002,3.348
2022,12,3,17.96,27.19,85.71,2.26,18.684,4.186
2022,12,4,18.06,26.26,86.33,2.34,18.936,4.161
2022,12,5,16.95,26.63,87.18,2.23,15.876000000000001,3.528
2022,12,6,16.5,25.9,84.93,1.79,11.520000000000001,2.737
2022,12,7,15.25,25.54,80.51,2.16,15.192,3.564
2022,12,8,13.0,22.83,77.64,2.05,16.776,3.727
2022,12,9,14.15,21.57,83.38,3.42,8.784,2.227
2022,12,10,17.01,21.79,93.76,5.04,3.528,0.948
2022,12,11,18.59,24.66,90.83,3.02,6.408,1.611
2022,12,12,19.01,24.13,92.76,2.88,9.216000000000001,2.006
2022,12,13,18.68,25.01,89.84,3.03,9.288,2.185
2022,12,14,17.48,25.76,86.79,2.3,14.616,3.289
2022,12,15,14.83,26.51,79.32,1.84,21.42,4.795
2022,12,16,13.16,26.89,76.11,1.83,20.340000000000003,4.653
2022,12,17,14.81,26.3,84.12,1.99,18.324,4.022
2022,12,18,16.4,26.32,86.92,2.52,13.248000000000001,3.019
2022,12,19,13.89,23.61,84.75,2.22,17.064,3.591
2022,12,20,13.07,26.62,81.31,1.85,19.656,4.322
2022,12,21,12.91,26.26,75.49,1.86,18.756,4.335
2022,12,22,10.28,25.97,77.37,2.12,19.908,4.36
2022,12,23,13.62,26.9,84.27,2.06,20.124,4.33
2022,12,24,15.9,26.83,83.55,2.0,18.828000000000003,4.209
2022,12,25,16.66,27.26,87.92,3.1,8.028,2.091
2022,12,26,17.47,26.29,87.28,3.09,12.6,2.921
2022,12,27,16.9,26.31,87.3,2.58,13.032,2.977
2022,12,28,17.76,26.91,85.92,2.05,19.476000000000003,4.318
2022,12,29,16.38,27.02,82.26,1.97,19.476000000000003,4.412
2022,12,30,14.05,26.38,78.02,1.66,20.916,4.698
2022,12,31,13.53,26.12,73.82,1.23,20.088,4.591
2023,1,1,12.5,26.21,76.63,1.6,19.548,4.404
2023,1,2,13.15,25.38,81.34,2.39,19.584000000000003,4.232
2023,1,3,14.25,25.04,80.9,2.14,19.476000000000003,4.263
2023,1,4,14.6,25.34,80.99,2.35,19.98,4.381
2023,1,5,14.58,24.65,81.13,2.92,17.496000000000002,3.9
2023,1,6,14.03,25.17,83.05,3.19,16.776,3.689
2023,1,7,14.71,25.4,82.9,2.77,13.284,3.13
2023,1,8,15.26,25.27,80.76,2.04,17.208000000000002,3.907
2023,1,9,12.67,25.07,71.84,1.94,21.096,4.814
2023,1,10,9.22,25.49,74.99,2.28,21.6,4.669
2023,1,11,11.0,26.18,71.12,1.61,21.312,4.839
2023,1,12,10.7,27.41,65.4,1.39,21.456,5.066
2023,1,13,11.07,27.29,71.58,1.23,20.844,4.76
2023,1,14,11.43,27.14,68.49,1.29,20.628000000000004,4.814
2023,1,15,11.18,27.2,68.45,1.3,22.068,5.088
2023,1,16,11.25,27.94,68.26,1.56,22.14,5.208
2023,1,17,11.3,27.79,70.56,1.43,22.176000000000002,5.115
2023,1,18,12.28,27.12,73.7,1.92,22.5,5.124
2023,1,19,12.53,27.22,70.27,2.16,22.715999999999998,5.339
2023,1,20,12.0,25.33,79.29,2.39,20.664,4.452
2023,1,21,14.66,26.26,76.61,2.21,16.92,4.058
2023,1,22,13.66,26.51,70.86,2.51,20.088,4.888
2023,1,23,14.26,27.32,79.09,2.71,17.964000000000002,4.221
2023,1,24,15.72,28.09,75.82,2.19,15.659999999999998,3.993
2023,1,25,14.6,27.74,72.94,2.16,20.952,5.039
2023,1,26,13.2,27.85,70.88,2.18,22.14,5.291
2023,1,27,13.46,27.69,67.89,2.47,21.996000000000002,5.441
2023,1,28,10.29,27.92,63.64,2.5,21.636,5.451
2023,1,29,10.81,27.91,67.93,2.71,21.888,5.352
2023,1,30,15.51,27.73,76.99,2.41,15.696000000000002,3.953
2023,1,31,16.08,28.86,70.23,2.56,17.712,4.765
2023,2,1,15.56,28.94,65.42,2.72,16.992,4.901
2023,2,2,15.04,27.68,66.39,2.99,18.072,4.997
2023,2,3,15.47,29.29,68.59,2.92,17.244,4.855
2023,2,4,16.8,30.55,66.01,3.11,21.636,6.012
2023,2,5,14.93,31.19,59.22,2.1,22.644000000000002,6.214
2023,2,6,13.79,30.34,63.84,1.83,20.16,5.328
2023,2,7,13.37,29.15,63.89,0.96,20.808,5.065
2023,2,8,14.13,31.29,61.95,2.06,20.736,5.684
2023,2,9,14.42,30.82,61.56,2.25,21.276,5.847
2023,2,10,14.65,31.11,62.36,2.27,22.644000000000002,6.113
2023,2,11,14.3,31.68,56.14,2.29,22.715999999999998,6.466
2023,2,12,15.58,32.62,51.88,2.42,23.94,7.124
2023,2,13,13.87,32.21,49.12,2.72,24.408,7.393
2023,2,14,13.71,31.79,54.11,2.13,24.012,6.723
2023,2,15,13.69,31.79,53.67,2.14,23.976000000000003,6.74
2023,2,16,14.03,31.97,52.86,2.83,23.94,7.126
2023,2,17,12.97,31.43,57.93,2.46,23.94,6.595
2023,2,18,14.21,31.44,58.81,2.21,23.868,6.503
2023,2,19,14.38,31.66,59.3,2.16,24.012,6.517
2023,2,20,13.97,32.34,53.76,1.65,24.876,6.737
2023,2,21,14.53,32.5,52.44,1.99,24.372,6.903
2023,2,22,13.73,32.64,52.07,2.77,24.516,7.316
2023,2,23,12.67,32.37,51.75,3.03,25.308,7.516
2023,2,24,12.15,32.94,47.05,2.48,25.38,7.572
2023,2,25,13.23,33.35,39.21,2.92,24.804,8.288
2023,2,26,13.38,32.73,43.36,3.25,25.056,8.195
2023,2,27,12.04,31.81,50.01,3.18,24.084000000000003,7.37
2023,2,28,11.61,31.41,51.97,2.9,26.352,7.46
2023,3,1,17.8,32.15,56.23,3.27,23.328000000000003,7.193
2023,3,2,13.22,32.11,45.57,3.59,25.056,8.126
2023,3,3,12.46,32.41,43.88,3.73,24.552000000000003,8.24
2023,3,4,13.44,33.06,38.93,3.68,24.048,8.632
2023,3,5,13.6,33.29,39.07,3.49,25.56,8.815
2023,3,6,13.67,32.83,38.91,3.54,25.272,8.734
2023,3,7,13.81,32.95,39.53,3.5,21.852,8.084
2023,3,8,15.33,32.16,44.32,3.58,25.056,8.323
2023,3,9,14.87,30.81,46.32,3.0,18.288,6.458
2023,3,10,14.15,32.71,46.29,3.41,20.808,7.359
2023,3,11,14.63,33.6,49.61,3.51,24.264000000000003,7.947
2023,3,12,15.32,33.54,50.79,3.56,26.028000000000002,8.231
2023,3,13,16.05,34.08,49.79,3.23,25.956,8.238
2023,3,14,16.77,34.65,42.04,2.33,24.408,7.939
2023,3,15,18.0,34.89,46.19,2.67,21.636,7.473
2023,3,16,20.0,33.28,55.69,2.02,20.124,6.194
2023,3,17,20.78,30.01,70.81,2.1,20.7,5.491
2023,3,18,20.21,31.0,71.42,2.8,21.276,5.76
2023,3,19,18.49,31.51,67.81,1.78,22.644000000000002,5.932
2023,3,20,18.24,33.51,57.62,2.05,26.424,7.378
2023,3,21,14.76,34.19,47.21,1.93,27.720000000000002,7.951
2023,3,22,14.78,33.83,47.31,1.2,25.740000000000002,7.013
2023,3,23,19.62,34.29,52.1,1.24,25.884,7.164
2023,3,24,19.99,33.46,57.34,1.68,23.003999999999998,6.566
2023,3,25,20.99,32.47,67.57,2.17,21.096,5.902
2023,3,26,21.57,31.6,65.58,1.36,22.104,5.896
2023,3,27,19.89,35.0,58.1,1.63,26.1,7.292
2023,3,28,19.11,35.67,53.03,1.65,26.964000000000002,7.707
2023,3,29,20.23,35.39,55.6,2.04,20.736,6.508
2023,3,30,21.09,33.45,55.19,1.0,16.812,4.882
2023,3,31,21.87,33.94,50.58,1.18,23.759999999999998,6.757
2023,4,1,22.11,32.86,53.43,1.4,25.884,7.228
2023,4,2,20.56,34.43,53.21,1.62,25.884,7.409
2023,4,3,21.65,35.42,48.42,1.64,26.784000000000002,7.928
2023,4,4,20.99,32.35,62.97,1.54,17.568,5.087
2023,4,5,21.43,33.87,59.49,1.67,23.616,6.699
2023,4,6,20.28,34.27,52.24,2.33,22.212,7.066
2023,4,7,19.76,34.6,52.28,3.03,24.984,8.027
2023,4,8,18.32,34.93,50.93,3.69,27.720000000000002,8.943
2023,4,9,17.39,35.94,48.02,3.06,27.971999999999998,8.964
2023,4,10,17.97,36.46,46.57,3.23,27.648,9.199
2023,4,11,18.04,37.2,34.86,2.64,27.396,9.582
2023,4,12,18.54,35.79,33.87,2.5,27.503999999999998,9.365
2023,4,13,19.9,37.82,27.2,2.77,27.396,10.349
2023,4,14,20.81,36.05,28.79,2.6,24.408,9.243
2023,4,15,21.29,36.79,30.05,2.35,24.516,9.041
2023,4,16,21.16,35.93,33.91,2.5,26.46,9.281
2023,4,17,20.8,36.55,31.27,3.01,26.964000000000002,10.085
2023,4,18,18.87,38.16,33.73,2.82,28.404,10.196
2023,4,19,19.62,38.21,35.1,1.98,26.712,8.97
2023,4,20,21.45,38.02,34.99,1.51,25.596,8.267
2023,4,21,23.79,36.55,41.28,1.96,22.32,7.678
2023,4,22,24.66,35.41,46.07,1.75,20.376,6.793
2023,4,23,23.03,34.56,54.25,1.87,25.344,7.513
2023,4,24,22.12,35.89,52.99,3.37,23.94,8.206
2023,4,25,22.06,33.88,49.99,2.51,22.392,7.374
2023,4,26,22.88,34.5,51.17,2.42,21.708000000000002,7.2
2023,4,27,21.71,35.22,49.52,2.47,22.14,7.429
2023,4,28,21.76,36.61,46.23,3.23,24.3,8.744
2023,4,29,22.38,36.25,56.71,2.72,20.484,6.937
2023,4,30,22.26,32.14,67.15,1.99,22.068,6.101
2023,5,1,21.93,27.73,78.9,2.05,22.14,5.356
2023,5,2,21.66,31.48,73.04,1.18,22.932000000000002,5.812
2023,5,3,22.49,30.4,73.72,2.14,20.16,5.356
2023,5,4,21.63,30.57,75.59,1.16,22.032,5.497
2023,5,5,21.23,26.11,84.99,1.72,17.676000000000002,4.108
2023,5,6,20.86,28.31,80.99,1.53,20.16,4.834
2023,5,7,20.91,30.1,80.3,1.98,13.032,3.501
2023,5,8,21.35,29.5,79.76,1.53,20.448,5.009
2023,5,9,20.83,32.87,71.52,1.5,25.092,6.44
2023,5,10,20.97,34.24,65.02,1.88,24.588,6.78
2023,5,11,21.94,34.69,63.65,1.66,20.916,6.014
2023,5,12,22.15,35.21,63.55,1.73,20.628000000000004,6.026
2023,5,13,22.12,33.92,65.87,3.17,20.592,6.37
2023,5,14,22.82,35.47,64.77,3.19,26.604,7.833
2023,5,15,22.08,35.66,62.61,2.69,27.288,7.927
2023,5,16,21.09,36.15,59.2,2.14,26.856,7.795
2023,5,17,23.79,35.19,48.21,0.94,26.748,7.479
2023,5,18,21.82,36.59,52.95,1.82,26.352,7.869
2023,5,19,23.46,32.17,64.8,1.46,24.696,6.64
2023,5,20,22.33,33.41,65.0,2.05,23.58,6.625
2023,5,21,22.94,33.86,67.02,1.21,22.788,6.125
2023,5,22,22.11,34.65,63.47,1.72,24.3,6.797
2023,5,23,22.26,33.37,64.86,1.48,22.644000000000002,6.211
2023,5,24,20.98,32.28,67.66,1.93,24.624,6.555
2023,5,25,21.57,32.45,68.18,1.98,17.604,5.099
2023,5,26,22.15,33.7,64.95,2.3,25.776,7.189
2023,5,27,20.6,34.6,63.38,2.18,25.740000000000002,7.217
2023,5,28,21.56,33.85,60.34,2.03,26.46,7.441
2023,5,29,22.02,34.68,58.54,1.91,20.088,6.171
2023,5,30,22.64,32.66,70.95,1.82,19.836,5.459
2023,5,31,21.87,31.86,66.95,0.84,21.744,5.617
2023,6,1,21.13,31.59,70.34,1.99,20.484,5.55
2023,6,2,20.47,32.76,65.18,2.36,19.872,5.827
2023,6,3,21.86,34.52,63.65,2.7,22.68,6.804
2023,6,4,22.75,34.07,64.81,2.53,13.860000000000001,4.835
2023,6,5,22.26,30.92,71.14,2.91,22.68,6.167
2023,6,6,21.87,32.75,69.33,2.97,24.12,6.693
2023,6,7,21.85,32.78,70.21,3.34,21.456,6.195
2023,6,8,21.68,28.62,74.53,3.02,23.652,5.978
2023,6,9,21.47,32.12,69.63,3.61,24.804,6.859
2023,6,10,20.57,33.26,67.01,4.78,25.236,7.432
2023,6,11,20.33,33.63,66.54,4.27,20.844,6.587
2023,6,12,21.22,32.33,73.9,3.77,24.084000000000003,6.445
2023,6,13,21.02,33.13,69.74,3.76,24.876,6.96
2023,6,14,21.56,31.76,69.55,4.29,24.228,6.849
2023,6,15,21.21,34.25,65.7,3.82,25.56,7.529
2023,6,16,20.83,34.43,64.4,3.78,26.64,7.823
2023,6,17,21.68,32.37,66.91,3.55,21.744,6.486
2023,6,18,22.19,29.3,72.95,3.67,16.164,4.837
2023,6,19,20.76,30.76,74.63,3.22,16.092,4.658
2023,6,20,20.99,28.6,77.28,2.15,10.656,3.125
2023,6,21,21.03,26.92,80.71,2.04,14.544,3.679
2023,6,22,20.85,30.32,72.44,2.42,20.196,5.402
2023,6,23,19.5,30.75,70.19,3.43,19.116,5.501
2023,6,24,20.02,27.76,80.66,3.57,16.992,4.277
2023,6,25,20.78,28.28,79.43,3.22,16.956,4.382
2023,6,26,19.26,30.75,69.79,3.99,16.092,5.094
2023,6,27,19.34,30.45,69.59,3.82,21.564,6.034
2023,6,28,18.58,31.97,67.44,4.13,17.748,5.678
2023,6,29,19.51,30.79,73.18,3.95,19.008000000000003,5.376
2023,6,30,18.77,31.41,68.23,4.32,19.548,5.936
2023,7,1,20.32,30.62,69.36,4.17,21.78,6.222
2023,7,2,19.73,28.32,78.99,4.28,15.48,4.206
2023,7,3,20.97,27.8,79.68,4.31,18.684,4.733
2023,7,4,20.92,28.36,81.15,4.86,16.596,4.328
2023,7,5,19.79,27.07,78.77,5.29,14.652000000000001,4.101
2023,7,6,19.7,27.8,74.78,5.82,15.624,4.706
2023,7,7,19.29,30.28,75.76,4.39,15.120000000000001,4.515
2023,7,8,19.69,29.53,75.39,3.96,14.868,4.394
2023,7,9,19.43,30.76,74.53,3.51,17.676000000000002,4.961
2023,7,10,20.68,28.65,77.24,3.09,13.788,3.918
2023,7,11,20.42,29.14,72.74,4.32,13.212,4.369
2023,7,12,18.51,31.24,70.69,4.31,18.540000000000003,5.537
2023,7,13,18.47,31.23,72.57,4.21,17.712,5.224
2023,7,14,19.56,29.93,75.52,4.22,16.632,4.758
2023,7,15,19.69,29.78,73.86,3.91,19.259999999999998,5.296
2023,7,16,20.08,31.05,74.88,3.61,17.712,5.008
2023,7,17,20.27,30.17,74.93,4.3,17.028000000000002,4.934
2023,7,18,20.69,30.75,71.83,5.38,18.540000000000003,5.693
2023,7,19,20.96,28.83,74.78,6.33,14.04,4.674
2023,7,20,20.7,29.34,73.51,6.57,14.292000000000002,4.904
2023,7,21,21.11,27.89,78.03,6.43,12.132000000000001,4.009
2023,7,22,20.39,29.54,74.01,6.27,11.988000000000001,4.45
2023,7,23,20.12,30.46,74.91,5.94,10.476,4.125
2023,7,24,20.25,27.75,82.1,5.2,11.16,3.314
2023,7,25,19.35,26.39,83.33,5.09,8.784,2.724
2023,7,26,18.83,27.45,83.91,5.38,10.908,3.07
2023,7,27,19.23,27.28,79.91,5.81,12.168,3.652
2023,7,28,18.86,30.9,74.43,5.47,16.56,5.062
2023,7,29,19.59,31.58,72.27,5.47,15.371999999999998,5.161
2023,7,30,19.41,32.56,70.97,5.01,18.540000000000003,5.813
2023,7,31,20.18,32.35,70.58,4.66,19.512,5.966
2023,8,1,20.04,32.09,71.59,5.14,18.468,5.754
2023,8,2,19.59,32.07,70.25,5.33,19.98,6.143
2023,8,3,20.09,32.24,70.11,5.02,18.18,5.832
2023,8,4,19.44,32.31,70.8,4.49,17.496000000000002,5.518
2023,8,5,19.92,31.21,69.67,4.43,18.468,5.693
2023,8,6,20.46,31.08,72.48,3.63,18.288,5.302
2023,8,7,20.26,32.16,68.55,3.55,18.971999999999998,5.76
2023,8,8,19.87,31.69,69.1,2.96,17.316,5.195
2023,8,9,20.08,32.04,69.25,2.56,21.852,6.01
2023,8,10,21.12,28.94,75.78,2.23,19.44,4.992
2023,8,11,20.79,29.05,75.53,1.8,20.124,5.074
2023,8,12,20.85,30.51,72.26,2.63,19.584000000000003,5.343
2023,8,13,20.25,31.88,68.72,2.9,22.86,6.315
2023,8,14,20.4,30.46,68.83,2.59,21.42,5.854
2023,8,15,19.2,31.01,69.23,2.21,22.86,6.018
2023,8,16,19.87,32.6,67.96,2.54,22.86,6.309
2023,8,17,20.57,31.34,67.5,3.56,19.584000000000003,5.896
2023,8,18,20.23,30.62,69.41,4.24,17.46,5.458
2023,8,19,20.22,32.16,70.47,4.43,14.58,5.032
2023,8,20,20.41,32.76,68.72,3.7,20.196,6.073
2023,8,21,19.75,33.57,65.07,3.1,22.392,6.62
2023,8,22,21.18,30.52,70.76,1.58,22.176000000000002,5.732
2023,8,23,21.04,31.45,70.03,1.81,23.003999999999998,6.036
2023,8,24,21.12,31.65,66.44,2.59,20.556,5.926
2023,8,25,20.32,33.13,65.04,2.12,21.96,6.2
2023,8,26,21.75,28.55,74.07,2.25,19.512,5.092
2023,8,27,20.6,30.75,71.7,1.94,20.088,5.328
2023,8,28,20.12,33.27,65.56,2.56,24.948,6.93
2023,8,29,20.3,32.47,65.39,2.66,21.96,6.311
2023,8,30,20.7,33.67,69.32,2.68,20.916,5.994
2023,8,31,21.43,27.87,78.26,1.82,18.18,4.541
2023,9,1,21.77,28.25,85.11,1.44,21.348,4.99
2023,9,2,21.18,27.12,83.89,2.81,17.712,4.208
2023,9,3,20.11,27.8,79.31,2.8,15.840000000000002,4.085
2023,9,4,19.11,27.07,78.67,4.43,9.288,3.107
2023,9,5,18.53,29.77,78.72,3.85,10.98,3.426
2023,9,6,19.76,28.02,80.92,3.25,18.432000000000002,4.509
2023,9,7,19.46,28.92,77.75,3.83,19.656,5.011
2023,9,8,19.72,29.32,76.77,4.1,18.612000000000002,4.962
2023,9,9,19.69,28.45,76.62,3.76,21.672,5.418
2023,9,10,20.65,28.98,77.58,3.49,17.64,4.686
2023,9,11,20.33,28.98,79.91,3.71,13.824,3.85
2023,9,12,19.0,31.06,76.38,3.65,20.088,5.301
2023,9,13,19.59,31.99,72.22,3.95,19.908,5.711
2023,9,14,19.69,31.03,74.66,3.62,18.18,5.093
2023,9,15,18.51,29.23,76.84,3.92,16.632,4.529
2023,9,16,20.37,30.16,77.79,3.68,16.488,4.546
2023,9,17,19.79,30.22,79.41,2.9,16.632,4.358
2023,9,18,19.93,29.34,81.3,2.75,18.684,4.593
2023,9,19,20.05,29.83,78.67,2.74,22.356,5.477
2023,9,20,19.86,28.28,82.25,2.36,19.8,4.689
2023,9,21,19.8,25.04,87.94,1.58,14.868,3.358
2023,9,22,20.4,27.79,83.03,1.5,20.16,4.727
2023,9,23,21.35,26.49,87.69,1.75,17.928,4.085
2023,9,24,20.64,26.33,88.99,2.35,18.108,3.992
2023,9,25,19.87,24.56,88.87,2.64,17.496000000000002,3.751
2023,9,26,19.63,28.14,84.1,2.11,21.024,4.834
2023,9,27,19.19,28.81,80.3,2.76,15.876000000000001,4.053
2023,9,28,18.33,26.71,85.74,2.76,18.324,4.088
2023,9,29,19.62,27.64,84.89,3.31,17.496000000000002,4.075
2023,9,30,18.64,28.5,78.31,3.86,16.452,4.346
2023,10,1,19.2,29.67,79.94,4.06,19.008000000000003,4.798
2023,10,2,19.42,30.07,78.2,3.73,18.36,4.818
2023,10,3,19.12,29.84,76.74,2.53,21.204,5.296
2023,10,4,19.95,29.1,74.55,1.57,19.152,4.839
2023,10,5,20.19,28.5,82.26,1.97,17.388,4.221
2023,10,6,20.59,27.2,81.41,1.45,18.144000000000002,4.336
2023,10,7,19.81,29.77,79.65,1.17,17.424,4.287
2023,10,8,21.36,28.38,76.24,0.83,19.044,4.666
2023,10,9,20.53,28.75,84.04,1.01,15.732000000000001,3.786
2023,10,10,21.92,26.93,86.72,0.67,18.144000000000002,4.249
2023,10,11,20.48,27.17,86.39,1.98,16.056,3.744
2023,10,12,18.65,29.42,77.04,2.1,19.908,4.939
2023,10,13,17.19,29.96,72.33,1.98,22.932000000000002,5.691
2023,10,14,17.39,29.18,76.59,1.71,21.888,5.249
2023,10,15,19.41,29.45,76.4,1.61,20.016,4.96
2023,10,16,18.46,28.71,83.74,1.81,16.056,3.837
2023,10,17,20.15,29.01,78.52,1.5,19.62,4.802
2023,10,18,18.84,29.73,77.75,1.77,21.816,5.291
2023,10,19,18.23,30.18,72.69,1.9,19.728,5.078
2023,10,20,18.65,30.48,74.35,2.02,19.908,5.103
2023,10,21,18.55,30.91,75.04,2.22,17.712,4.687
2023,10,22,18.75,30.67,72.35,1.88,19.764000000000003,5.144
2023,10,23,17.97,30.06,62.23,1.86,21.744,5.867
2023,10,24,15.12,30.82,54.78,1.51,21.816,5.933
2023,10,25,16.44,30.73,65.71,1.31,23.508000000000003,5.913
2023,10,26,16.84,30.67,66.52,1.45,22.608,5.755
2023,10,27,18.1,30.74,70.61,2.03,21.348,5.547
2023,10,28,19.7,30.27,74.2,2.11,16.308,4.426
2023,10,29,19.92,29.75,78.45,2.11,15.876000000000001,4.136
2023,10,30,20.16,26.45,84.5,2.31,15.588000000000001,3.693
2023,10,31,18.67,27.94,80.85,1.74,13.572000000000001,3.41
2023,11,1,18.97,30.03,71.07,1.91,14.472,4.095
2023,11,2,20.0,30.33,75.63,2.08,16.632,4.436
2023,11,3,19.66,32.18,75.46,2.34,16.56,4.568
2023,11,4,19.79,29.28,80.72,1.95,15.552000000000001,3.929
2023,11,5,20.26,29.04,80.82,2.87,13.860000000000001,3.702
2023,11,6,19.78,26.6,84.05,1.18,14.76,3.493
2023,11,7,20.23,26.95,87.44,1.73,13.895999999999999,3.254
2023,11,8,19.48,28.18,83.33,1.69,13.716000000000001,3.38
2023,11,9,18.84,25.9,82.61,2.25,14.58,3.509
2023,11,10,17.44,28.38,80.06,2.06,16.56,4.048
2023,11,11,18.6,29.56,70.21,2.57,20.844,5.518
2023,11,12,16.68,29.27,72.96,2.68,17.388,4.642
2023,11,13,16.43,29.54,75.51,2.7,18.828000000000003,4.79
2023,11,14,17.98,26.78,74.86,2.68,9.972,3.077
2023,11,15,17.19,29.39,74.97,1.91,16.596,4.28
2023,11,16,17.0,30.77,68.97,1.24,17.496000000000002,4.557
2023,11,17,19.28,31.05,72.46,1.78,17.568,4.703
2023,11,18,18.31,31.73,69.92,2.62,16.992,4.936
2023,11,19,19.17,30.2,71.31,3.12,20.376,5.547
2023,11,20,18.59,30.19,73.29,2.78,19.296000000000003,5.142
2023,11,21,19.28,28.65,81.16,2.87,10.584,3.016
2023,11,22,20.66,29.29,82.39,2.47,11.232000000000001,3.081
2023,11,23,19.7,29.27,79.89,2.65,12.672,3.487
2023,11,24,19.71,29.73,80.53,2.35,14.328,3.758
2023,11,25,19.74,28.56,80.64,2.75,10.368,2.993
2023,11,26,18.1,29.87,75.62,3.52,15.803999999999998,4.435
2023,11,27,18.44,30.35,76.21,2.82,10.908,3.394
2023,11,28,17.18,30.39,74.94,2.41,17.316,4.569
2023,11,29,19.59,28.9,79.49,2.54,15.552000000000001,4.028
2023,11,30,18.09,29.43,78.56,2.5,15.264000000000001,3.989
2023,12,1,17.92,29.53,77.08,2.14,11.196,3.199
2023,12,2,17.71,30.25,76.81,3.23,15.588000000000001,4.285
2023,12,3,19.33,29.27,83.8,3.72,8.208,2.563
2023,12,4,19.48,28.45,80.6,3.91,8.172,2.772
2023,12,5,18.62,29.7,74.96,3.04,10.512,3.415
2023,12,6,17.02,31.19,69.85,1.16,16.776,4.374
2023,12,7,19.11,31.13,75.7,0.79,13.932,3.559
2023,12,8,21.19,25.62,83.37,1.88,10.908,2.791
2023,12,9,19.32,26.03,79.77,2.57,10.836,2.985
2023,12,10,18.28,30.57,71.79,2.35,14.508000000000001,4.206
2023,12,11,18.19,28.93,70.75,1.85,14.112,3.94
2023,12,12,16.75,29.91,70.08,2.15,16.740000000000002,4.579
2023,12,13,15.83,28.68,69.8,2.35,18.791999999999998,4.92
2023,12,14,14.75,28.81,68.88,2.45,16.488,4.523
2023,12,15,15.5,30.2,74.55,2.43,14.22,3.933
2023,12,16,18.61,31.07,76.17,3.24,9.504000000000001,3.273
2023,12,17,19.0,28.12,76.16,3.45,10.44,3.352
2023,12,18,18.68,27.82,76.92,3.35,10.620000000000001,3.293
2023,12,19,17.63,29.17,70.29,3.48,17.64,5.03
2023,12,20,16.73,30.04,69.16,2.94,14.292000000000002,4.387
2023,12,21,16.36,30.59,71.23,2.23,16.776,4.584
2023,12,22,16.86,31.12,66.5,1.8,14.58,4.253
2023,12,23,15.44,30.17,63.98,2.23,17.604,5.013
2023,12,24,14.05,30.52,69.65,2.62,19.656,5.209
2023,12,25,16.94,31.26,69.52,3.03,17.964000000000002,5.168
2023,12,26,13.39,30.59,64.59,2.83,19.98,5.572
2023,12,27,14.72,30.94,65.59,2.9,20.52,5.72
2023,12,28,14.38,30.77,71.73,3.22,20.664,5.42
